ID,L,dL,x8,dx8,x24,dx24,magJ,magK
58526,4167.9007,198.90724,0.0034250000,0.00032700000,0.0028620000,0.00016940000,11.567962,10.356045
83308,5002.3429,236.58551,0.0011450000,0.00012190000,0.00024530000,4.4460000e-05,12.049827,10.816120
88639,4409.2564,209.18758,0.0015370000,0.00013330000,0.00023480000,5.0480000e-05,11.642953,10.497060
60370,4438.4225,213.37576,0.0022890000,0.00010850000,0.0019330000,7.1550000e-05,11.654146,10.390960
68533,4393.5449,210.26933,0.0014270000,0.00014950000,0.00072610000,5.9500000e-05,11.495116,10.335001
86695,4367.6140,205.91030,0.0013800000,0.00010920000,0.00024670000,4.7780000e-05,11.504878,10.363075
63119,4138.3763,196.82864,0.0018360000,0.00014500000,0.0012120000,5.8190000e-05,11.547940,10.377966
83332,4424.4751,209.20320,0.0012800000,9.9790000e-05,0.00029060000,4.9920000e-05,11.783083,10.584115
61143,3833.7779,182.46644,0.0025280000,0.00012910000,0.0016180000,7.2300000e-05,13.122063,11.883808
59910,3745.8367,177.07344,0.0026580000,0.00013090000,0.0020550000,6.3980000e-05,13.171996,12.010997
62451,4527.6653,213.60045,0.0014320000,0.00012190000,0.0012990000,5.8810000e-05,13.393941,12.293989
60734,3698.0058,174.49119,0.0026380000,0.00013940000,0.0017720000,7.5260000e-05,13.096043,12.122971
68613,3455.8850,163.28974,0.0024100000,0.00011640000,0.00080660000,6.9430000e-05,13.083031,11.884731
76989,1984.4885,94.060013,0.0015680000,0.00010780000,0.00061120000,4.4850000e-05,11.728853,10.600979
92073,3048.8605,144.61755,0.00074850000,8.5940000e-05,0.00026080000,4.7060000e-05,12.916646,11.769137
94465,2819.7572,135.34328,0.00097750000,0.00010990000,0.00025620000,4.4190000e-05,13.296925,12.214027
72883,2641.2541,125.61983,0.0015910000,0.00010410000,0.00066900000,4.7630000e-05,12.986851,11.802885
100379,2302.0983,109.46440,0.0014390000,9.2100000e-05,0.00020610000,4.5900000e-05,12.986851,11.874614
82509,3125.7750,148.67959,0.00078540000,8.7660000e-05,0.00040570000,4.3610000e-05,12.917646,11.781670
66611,3868.5760,183.03304,0.0013940000,0.00012070000,0.00087020000,6.6200000e-05,13.052014,11.889361
69773,3367.2602,159.29349,0.0019650000,0.00011040000,0.00073340000,6.8320000e-05,10.882058,9.6470571
77125,4270.1231,202.10659,0.00094310000,0.00012040000,0.00041850000,4.5410000e-05,10.816976,9.6490592
83288,2121.6285,101.02167,0.0025330000,8.8050000e-05,0.00049320000,5.3390000e-05,13.146990,12.061021
93689,3581.5633,171.26023,0.0010130000,0.00010950000,0.00020840000,4.6990000e-05,12.863007,11.764164
98727,2376.7077,113.04669,0.0020910000,9.5420000e-05,0.00024120000,4.7580000e-05,11.222914,9.9529911
76437,3468.4825,164.79194,0.0010360000,8.9530000e-05,0.00049770000,5.4810000e-05,10.941034,9.6690448
66490,2183.3792,103.51212,0.0012440000,8.2900000e-05,0.0010050000,5.2140000e-05,11.903162,10.818886
57128,4663.4540,223.13455,0.0044960000,0.00019500000,0.0054410000,0.00012910000,11.484906,10.389094
80865,5493.4448,261.38581,0.0014740000,0.00015330000,0.00025130000,5.6930000e-05,11.935884,10.614088
94361,5111.2789,241.39812,0.0018420000,0.00016380000,9.5960000e-05,5.4780000e-05,11.647913,10.400103
86599,2632.9478,124.87345,0.00084100000,8.0140000e-05,0.00038250000,5.4460000e-05,11.633099,10.425107
69641,3048.2799,144.73024,0.00066580000,9.0110000e-05,0.00075420000,5.0670000e-05,11.613054,10.447991
71202,1808.6737,89.234341,0.0012130000,6.1000000e-05,0.00079430000,5.5150000e-05,11.726846,10.489109
87007,3598.5935,170.07006,0.0010940000,0.00010070000,0.00029870000,5.1840000e-05,12.140827,10.918911
62258,3008.7742,143.21986,0.0021910000,0.00012210000,0.0014290000,5.4430000e-05,12.117113,10.946984
84384,3489.8718,166.47313,0.00098980000,0.00013120000,0.00034840000,5.1980000e-05,12.178159,10.904955
58681,4969.6966,235.71955,0.0033730000,0.00018090000,0.0027280000,8.3230000e-05,12.338291,11.078084
77939,4858.9063,229.96630,0.0021950000,0.00017080000,0.00038300000,4.9990000e-05,12.187823,11.018225
59233,11846.050,561.86332,0.0037560000,0.00028750000,0.0017610000,6.9900000e-05,12.316216,11.068020
97212,3221.9527,152.67976,0.0010900000,0.00010920000,0.00017600000,4.8240000e-05,12.083181,10.921952
82499,3041.1475,144.20280,0.0013090000,0.00012380000,0.00041950000,4.5640000e-05,12.204817,11.027835
61283,2830.6478,134.68329,0.0023400000,8.9500000e-05,0.0016560000,6.5480000e-05,12.115200,10.921952
92487,3830.8787,181.36114,0.00065410000,8.9280000e-05,0.00019710000,5.3010000e-05,12.528292,11.273052
93645,3165.9416,150.48027,0.00081130000,9.4450000e-05,0.00023360000,5.0970000e-05,12.374695,11.122955
98775,3549.7725,167.82725,0.00071080000,0.00010110000,0.00012490000,5.1340000e-05,12.477085,11.249120
90890,2971.1792,140.81726,0.00091780000,7.7030000e-05,0.00028900000,4.3880000e-05,12.324297,11.097152
64525,3063.6645,144.98665,0.0011100000,0.00010530000,0.0011110000,4.3190000e-05,12.504094,11.457206
91812,2503.4929,118.48996,0.00090900000,8.9310000e-05,0.00031480000,4.4430000e-05,12.213152,10.965054
59640,12213.208,592.13414,0.0030310000,0.00032620000,0.0015120000,7.9400000e-05,12.455297,11.206240
92182,1239.9063,59.489243,0.00058720000,5.1560000e-05,0.00040490000,5.5550000e-05,12.634714,11.419837
90624,3285.8080,161.29870,0.0011580000,0.00012210000,0.00026620000,5.0630000e-05,12.363825,11.144236
81624,3576.7280,170.15097,0.00082710000,0.00010390000,0.00038110000,5.4360000e-05,12.425001,11.175036
72263,3166.4814,152.05152,0.0013400000,8.8610000e-05,0.00065330000,6.1150000e-05,12.344176,11.071073
70494,3426.6950,163.01822,0.00081180000,9.8680000e-05,0.00069250000,5.9410000e-05,12.254189,11.069764
84569,3422.2252,162.90420,0.00072840000,9.3300000e-05,0.00034770000,5.4360000e-05,11.111972,9.8549387
72772,3494.3276,165.86917,0.00061300000,8.3600000e-05,0.00059660000,5.2250000e-05,10.811929,9.6739786
83697,3499.3397,165.43414,0.00087820000,7.8720000e-05,0.00036830000,5.2420000e-05,11.043074,9.7850005
101050,3235.3270,153.49854,0.00090040000,0.00010360000,9.7570000e-05,4.7700000e-05,10.946069,9.7609542
96873,4243.2476,200.43874,0.0011240000,0.00011240000,0.00010500000,6.2380000e-05,10.870000,9.7469328
76863,4251.4211,200.95075,0.0010540000,0.00011310000,0.00043450000,5.5620000e-05,12.281134,11.138179
85273,3357.8352,159.40105,0.0020860000,0.00011640000,0.00035330000,5.3880000e-05,10.977954,9.7479652
78342,3052.8992,144.42967,0.0020480000,9.5490000e-05,0.00051040000,4.6090000e-05,10.890069,9.7589959
77047,4311.6300,203.93244,0.0014260000,0.00011090000,0.00042750000,5.4210000e-05,11.769096,10.499895
97449,4010.2688,189.34882,0.0012430000,0.00011670000,0.00011990000,4.5770000e-05,11.661988,10.479949
77070,2064.9042,97.908405,0.0023230000,0.00010290000,0.00061630000,4.5150000e-05,12.085039,10.837040
79558,2615.8463,124.47864,0.0012910000,0.00010480000,0.00050030000,5.6890000e-05,11.656023,10.486047
74861,3232.5128,152.70395,0.00068830000,8.5940000e-05,0.00055010000,7.4860000e-05,12.008768,10.769149
70046,3333.3726,164.82787,0.0023530000,0.00013060000,0.00074590000,7.0730000e-05,12.157095,10.886007
57557,2084.9881,100.80561,0.0060770000,0.00014130000,0.0044350000,9.6650000e-05,11.569118,10.447991
86962,4245.3142,201.08101,0.00078040000,8.8820000e-05,0.00024690000,5.2130000e-05,11.874072,10.571086
79597,4007.2585,191.51491,0.0010700000,0.00012010000,0.00039150000,5.1010000e-05,12.624736,11.387212
61730,3716.0142,178.47386,0.0017070000,0.00015470000,0.0015180000,6.3810000e-05,11.762169,10.560118
65061,4158.6925,197.57810,0.0010810000,0.00014800000,0.00097180000,6.3840000e-05,11.677843,10.491924
80055,3559.5333,168.60538,0.0015110000,0.00011760000,0.00043060000,5.6680000e-05,12.099072,10.844104
99752,3449.2648,162.91538,0.0010920000,8.5930000e-05,0.00011880000,4.7590000e-05,11.697830,10.478936
94265,3581.2328,170.50313,0.0010280000,9.7510000e-05,0.00019920000,4.5380000e-05,13.101008,12.023525
84803,3544.7127,167.98812,0.0011780000,0.00010910000,0.00033740000,7.4870000e-05,12.708081,11.618874
99330,1739.5270,82.858583,0.0012510000,8.5530000e-05,0.00026530000,4.0970000e-05,12.783225,11.643011
64568,3722.7452,175.55244,0.0016810000,0.00011600000,0.0010650000,5.0370000e-05,12.791211,11.660156
89231,3122.2895,147.99498,0.0016710000,0.00010920000,0.00032050000,9.6730000e-05,12.654951,11.652669
88356,3825.1907,180.46950,0.00088110000,0.00010600000,0.00026210000,5.0160000e-05,12.853532,11.692956
59737,3531.8622,167.22912,0.0025510000,0.00012680000,0.0021470000,6.4470000e-05,12.792994,11.725979
89040,2122.1607,101.50636,0.0010470000,9.0740000e-05,0.00038940000,5.3410000e-05,12.295708,11.049025
55518,151400.98,7238.5797,0.28780000,0.0093120000,0.17430000,0.0013830000,12.334191,11.060209
104379,73072.943,3486.2069,0.73580000,0.018690000,0.81150000,0.0062710000,12.596083,11.520072
4331103,79649.669,4152.1753,0.087820000,0.0031340000,-99.000000,0.99990000,12.127213,10.950886
4358556,6327.1930,312.18934,0.0062120000,0.00025980000,-99.000000,0.99990000,12.207935,11.024064
4047430,5358.6461,285.30172,0.0020710000,0.00022940000,-99.000000,0.99990000,12.052982,11.009111
3785938,6003.2349,284.80715,0.0013620000,0.00015650000,-99.000000,0.99990000,12.133999,11.000892
3770323,5342.6717,252.34537,0.0015550000,0.00014580000,-99.000000,0.99990000,12.433937,11.342002
3763152,20668.935,979.28367,0.0088560000,0.00041650000,-99.000000,0.99990000,12.255819,11.026996
4248072,4015.9931,191.01793,0.0015170000,0.00011500000,-99.000000,0.99990000,12.545202,11.300217
4221081,4229.1382,200.13739,0.0015450000,0.00016060000,-99.000000,0.99990000,12.261273,11.024064
4415448,43055.077,2032.2270,0.078090000,0.0018430000,-99.000000,0.99990000,12.128180,10.931128
4189542,5035.5050,238.68303,0.00093080000,0.00012850000,-99.000000,0.99990000,12.185782,10.985042
4170536,4729.7907,223.17336,0.00090030000,0.00012710000,-99.000000,0.99990000,12.576174,11.444811
4275352,4582.2756,221.95274,0.0011510000,0.00013840000,-99.000000,0.99990000,12.513019,11.264146
3839255,4268.0997,201.99760,0.00071460000,0.00010050000,-99.000000,0.99990000,12.138872,11.030777
4244449,6838.1480,323.46984,0.0016570000,0.00023100000,-99.000000,0.99990000,12.414878,11.134932
3655072,5319.6873,251.13072,0.0027260000,0.00015670000,-99.000000,0.99990000,12.212107,11.009111
4164992,4241.9616,202.17478,0.0011040000,0.00013540000,-99.000000,0.99990000,12.330106,11.072822
3685588,4428.2960,209.52043,0.0014630000,0.00013690000,-99.000000,0.99990000,12.985785,11.918517
4436983,2261.8179,108.74553,0.00087850000,7.7840000e-05,-99.000000,0.99990000,12.328942,11.170240
3954949,2196.0418,104.90272,0.00054720000,6.5380000e-05,-99.000000,0.99990000,12.751853,11.518752
3854175,4359.9233,205.68847,0.0015510000,0.00012230000,-99.000000,0.99990000,12.831126,11.724383
4137357,4295.1954,204.51647,0.0010790000,0.00013570000,-99.000000,0.99990000,12.752712,11.628319
3674093,4531.4486,214.17610,0.0012790000,0.00012890000,-99.000000,0.99990000,13.034043,11.906195
3840143,1971.8954,93.776019,0.0011200000,5.1070000e-05,-99.000000,0.99990000,12.813710,11.679870
4277665,5687.3767,269.40353,0.0015050000,0.00016960000,-99.000000,0.99990000,12.900767,11.683703
4312309,5437.8861,258.59890,0.0014540000,0.00014590000,-99.000000,0.99990000,12.937847,11.689863
4327995,5410.3237,262.52315,0.0021840000,0.00021560000,-99.000000,0.99990000,12.778813,11.682168
4246338,2158.2430,102.62639,0.00058180000,7.3040000e-05,-99.000000,0.99990000,12.752712,11.655658
4177410,1999.9837,95.672555,0.0013900000,7.0970000e-05,-99.000000,0.99990000,13.083031,11.884731
4162186,1897.8114,90.906763,0.00091740000,6.8040000e-05,-99.000000,0.99990000,12.868731,11.690635
4094188,2055.8867,97.575035,0.00054150000,7.5280000e-05,-99.000000,0.99990000,12.804655,11.696835
4360946,3916.4531,185.50762,0.00084320000,9.9090000e-05,-99.000000,0.99990000,13.038956,11.977272
4049977,3630.4602,173.40552,0.00075910000,0.00010570000,-99.000000,0.99990000,13.306046,12.156036
3680302,3903.3902,185.13989,0.00094390000,0.00011540000,-99.000000,0.99990000,13.584071,12.380019
3646278,2031.5698,96.781343,0.0020420000,0.00010890000,-99.000000,0.99990000,11.849103,10.523902
4276693,2126.9732,100.54690,0.0028500000,9.9370000e-05,-99.000000,0.99990000,12.117113,10.909085
3654613,1898.7150,90.400576,0.00040140000,5.1780000e-05,-99.000000,0.99990000,11.736918,10.491924
3851267,3324.5973,156.73616,0.00078650000,9.9370000e-05,-99.000000,0.99990000,11.779920,10.608084
4202972,1927.4109,92.581221,0.00059490000,7.3380000e-05,-99.000000,0.99990000,12.300232,11.037108
4170606,3102.7215,146.66876,0.00064160000,8.7860000e-05,-99.000000,0.99990000,11.790145,10.660957
4228884,2900.5002,140.56378,0.00090900000,9.3390000e-05,-99.000000,0.99990000,11.775018,10.586069
4215964,3252.4306,153.76772,0.0034050000,0.00015500000,-99.000000,0.99990000,11.911052,10.720958
4213769,3339.9280,158.61966,0.00078730000,8.4070000e-05,-99.000000,0.99990000,11.826159,10.604099
3892772,1863.0472,88.597413,0.00065480000,6.9400000e-05,-99.000000,0.99990000,11.946059,10.661856
3670997,1866.3547,89.022641,0.00099260000,8.0670000e-05,-99.000000,0.99990000,12.141807,10.839155
4213342,2950.5222,140.26320,0.00096260000,9.3200000e-05,-99.000000,0.99990000,12.206895,10.961100
3666232,1782.1417,84.816724,0.0011240000,5.9320000e-05,-99.000000,0.99990000,12.212107,11.032040
4325067,3177.2695,154.37264,0.0016360000,0.00012260000,-99.000000,0.99990000,12.207935,11.026158
4149606,3154.2245,149.48798,0.0010330000,9.3740000e-05,-99.000000,0.99990000,12.326036,11.126167
4281778,4762.4005,225.74451,0.0014850000,0.00013560000,-99.000000,0.99990000,12.491181,11.276213
4133890,3836.7185,181.85032,0.0010340000,0.00012200000,-99.000000,0.99990000,12.359029,11.127086
4052899,4384.4497,207.47823,0.0011650000,0.00013390000,-99.000000,0.99990000,12.128180,10.967036
4182556,2590.7496,123.85172,0.0014390000,9.8770000e-05,-99.000000,0.99990000,12.455297,11.170240
3648663,2654.1917,126.41756,0.0029970000,9.7250000e-05,-99.000000,0.99990000,12.459882,11.265190
3823007,2589.2720,123.10413,0.00063530000,8.9540000e-05,-99.000000,0.99990000,12.225777,11.064976
3813296,2460.5842,116.51934,0.00058410000,5.8500000e-05,-99.000000,0.99990000,12.457259,11.176960
3977120,2053.2056,97.420427,0.00058750000,5.8960000e-05,-99.000000,0.99990000,12.455297,11.219177
4208542,2473.9782,118.30739,0.00074710000,8.0310000e-05,-99.000000,0.99990000,12.477085,11.190038
3759413,4051.5982,193.14757,0.0024760000,0.00013830000,-99.000000,0.99990000,12.378951,11.227216
4051882,2248.8412,106.51906,0.00062760000,7.2450000e-05,-99.000000,0.99990000,12.401732,11.164989
4152287,3567.0192,169.73899,0.00094950000,9.9440000e-05,-99.000000,0.99990000,12.808268,11.623223
3829465,1925.1582,91.437676,0.0010330000,7.5790000e-05,-99.000000,0.99990000,12.321982,11.113831
3834588,3753.1455,177.11343,0.0011330000,0.00010390000,-99.000000,0.99990000,12.342997,11.140970
4020773,3339.6154,158.69476,0.0010720000,7.8940000e-05,-99.000000,0.99990000,12.363225,11.094917
4000757,2012.1285,96.071196,0.00092360000,8.0100000e-05,-99.000000,0.99990000,12.404224,11.149857
3993245,2787.7503,132.14747,0.00051700000,7.3490000e-05,-99.000000,0.99990000,12.286157,11.067150
4347823,3069.0502,145.71685,0.00090340000,9.2460000e-05,-99.000000,0.99990000,11.975069,10.720958
4414121,2332.1894,112.45079,0.00086240000,7.1670000e-05,-99.000000,0.99990000,12.285039,10.985042
3979734,3544.8438,168.39823,0.0020700000,0.00013300000,-99.000000,0.99990000,11.901198,10.712136
4088076,3383.1917,160.99843,0.0013750000,0.00011460000,-99.000000,0.99990000,12.333022,11.046033
4302440,2493.0514,118.92558,0.00085560000,7.0690000e-05,-99.000000,0.99990000,12.200156,10.928061
4145434,2340.1410,113.26077,0.00050210000,6.6010000e-05,-99.000000,0.99990000,12.007902,10.792887
4148625,1616.9860,77.242247,0.00054310000,6.0030000e-05,-99.000000,0.99990000,11.846115,10.660060
4404482,2469.8202,120.66074,0.00064520000,8.6780000e-05,-99.000000,0.99990000,11.960882,10.695013
3648537,1439.5254,69.087266,0.00044060000,4.5810000e-05,-99.000000,0.99990000,12.061135,10.784134
4336843,1694.3527,80.821360,0.00039500000,4.3570000e-05,-99.000000,0.99990000,12.097191,10.797970
4189971,1400.0139,68.648574,0.00067490000,6.6880000e-05,-99.000000,0.99990000,12.235877,11.043902
3825268,1455.2339,69.953573,0.00056690000,5.6220000e-05,-99.000000,0.99990000,12.224191,10.936902
3616940,3650.2194,172.96366,0.00085790000,0.00011970000,-99.000000,0.99990000,12.287276,10.987870
4401724,3193.4810,151.89224,0.00099630000,0.00010950000,-99.000000,0.99990000,11.021047,9.7790052
4337331,3181.7537,152.11592,0.0010210000,0.00013830000,-99.000000,0.99990000,11.227968,9.9589335
3952192,1700.2825,80.987901,0.0016230000,7.5740000e-05,-99.000000,0.99990000,11.257060,9.9330574
3799282,1739.4671,83.293138,0.00059170000,6.3880000e-05,-99.000000,0.99990000,10.888060,9.7239588
4098422,1912.2803,90.620232,0.0021260000,0.00010120000,-99.000000,0.99990000,11.016000,9.7630469
3775322,1635.3731,77.623742,0.00050480000,6.1740000e-05,-99.000000,0.99990000,12.540243,11.267804
4436900,1546.2282,73.854485,0.00081450000,6.5410000e-05,-99.000000,0.99990000,11.240920,9.9280163
4070446,1520.0104,73.379340,0.0022050000,8.5780000e-05,-99.000000,0.99990000,10.936990,9.8079527
4129755,1490.8033,70.931266,0.0010200000,4.6900000e-05,-99.000000,0.99990000,12.745857,11.522055
3677850,1409.3804,67.111977,0.00031550000,4.3920000e-05,-99.000000,0.99990000,12.826516,11.756747
4128463,3332.5104,158.59553,0.00081400000,0.00011020000,-99.000000,0.99990000,13.258038,12.145059
3830315,2840.4327,134.18339,0.00066480000,8.9550000e-05,-99.000000,0.99990000,13.543965,12.488982
4394548,1526.8572,73.155398,0.00054020000,5.9110000e-05,-99.000000,0.99990000,11.080011,9.8509564
4310964,1394.0433,66.895272,0.00034890000,4.2910000e-05,-99.000000,0.99990000,11.164035,9.8599371
4114522,1321.0892,62.622792,0.00046530000,3.6790000e-05,-99.000000,0.99990000,11.097089,9.8479793
4161739,2715.7423,128.99948,0.00072000000,9.2190000e-05,-99.000000,0.99990000,11.028925,9.8589356
3788562,2720.1841,128.45782,0.0013920000,8.0570000e-05,-99.000000,0.99990000,11.203963,9.8720282
4213698,2661.2508,126.76867,0.00073660000,7.8540000e-05,-99.000000,0.99990000,11.388008,10.136937
3948981,2746.6303,131.16610,0.0011430000,0.00010790000,-99.000000,0.99990000,11.903948,10.657073
4333304,2364.0358,112.81979,0.0019580000,9.4980000e-05,-99.000000,0.99990000,11.119968,9.8740565
4188271,2734.9167,129.74218,0.00068710000,7.9080000e-05,-99.000000,0.99990000,11.195941,9.9160426
3762578,2645.7792,125.72835,0.00058920000,7.8580000e-05,-99.000000,0.99990000,12.152140,10.989894
3819108,2476.4609,117.24528,0.0012380000,8.5930000e-05,-99.000000,0.99990000,12.419295,11.186147
4385425,2283.4430,109.98920,0.00075680000,7.0880000e-05,-99.000000,0.99990000,12.301933,11.052025
4263419,2300.7879,109.93498,0.00060960000,6.8810000e-05,-99.000000,0.99990000,12.246072,11.026158
4201360,2520.9290,120.13797,0.00049620000,6.1370000e-05,-99.000000,0.99990000,12.238016,11.002941
3810658,2445.5534,116.11648,0.00064120000,8.7080000e-05,-99.000000,0.99990000,12.294016,11.097152
4034137,2180.2695,103.55622,0.00055120000,5.9690000e-05,-99.000000,0.99990000,12.341230,11.134932
3832721,1218.5844,58.378722,0.00050420000,5.1960000e-05,-99.000000,0.99990000,12.528292,11.282031
3677853,3391.0525,160.65083,0.0016270000,0.00012670000,-99.000000,0.99990000,13.208002,12.064941
4321881,1445.4878,69.001039,0.00033160000,4.7120000e-05,-99.000000,0.99990000,12.426273,11.242963
4369751,6203.9450,296.00260,0.0016650000,0.00015100000,-99.000000,0.99990000,12.916646,11.717232
4129680,2106.4578,100.16203,0.00061150000,6.7970000e-05,-99.000000,0.99990000,12.832976,11.670727
3844835,2096.4743,98.944611,0.00041870000,5.8230000e-05,-99.000000,0.99990000,12.868731,11.655658
3682023,2240.1790,106.86157,0.0030910000,0.00014170000,-99.000000,0.99990000,12.746711,11.634172
4386523,3158.5250,149.77304,0.00081490000,8.8730000e-05,-99.000000,0.99990000,11.685858,10.608939
4321095,2067.6499,97.779992,0.00045600000,5.7550000e-05,-99.000000,0.99990000,12.043099,10.741074
4362176,1826.4841,87.145807,0.00051020000,6.0440000e-05,-99.000000,0.99990000,11.867966,10.684867
4093542,1312.3670,62.456540,0.00035850000,4.4870000e-05,-99.000000,0.99990000,11.929824,10.699036
4206992,2132.2524,101.52883,0.00087220000,8.0060000e-05,-99.000000,0.99990000,12.058864,10.777115
4043064,4277.2422,202.39919,0.0016470000,0.00013540000,-99.000000,0.99990000,11.867966,10.639909
4305287,2152.2424,102.80191,0.00060930000,7.6860000e-05,-99.000000,0.99990000,11.826892,10.648161
4167358,3111.9462,147.14341,0.00099220000,0.00010580000,-99.000000,0.99990000,11.777116,10.683033
3773864,3652.3356,172.96253,0.0011390000,0.00012510000,-99.000000,0.99990000,12.102846,10.823049
3816097,1493.9536,71.094876,0.00049880000,5.8190000e-05,-99.000000,0.99990000,11.180073,9.9289311
4219748,2644.9502,125.49683,0.0023930000,9.6280000e-05,-99.000000,0.99990000,13.289994,12.317960
3986274,4004.6448,189.99962,0.00077480000,9.2390000e-05,-99.000000,0.99990000,11.119013,9.8949944
3799514,4499.2185,213.31773,0.00096560000,0.00012110000,-99.000000,0.99990000,13.040972,11.868225
4218413,2534.8495,120.33901,0.00093990000,7.5250000e-05,-99.000000,0.99990000,11.371020,10.023042
4133844,1583.4407,75.171079,0.00039550000,5.1840000e-05,-99.000000,0.99990000,11.353109,9.9780749
3623576,3831.1950,181.05178,0.0012170000,9.5320000e-05,-99.000000,0.99990000,11.308105,9.9830337
4213351,1436.8588,68.290032,0.00081250000,5.7280000e-05,-99.000000,0.99990000,10.955060,9.8389561
3616399,3306.2228,156.93184,0.00076220000,0.00010660000,-99.000000,0.99990000,11.181892,9.9699659
4033981,3031.4442,143.55392,0.00075060000,8.7070000e-05,-99.000000,0.99990000,12.806460,11.733992
4361875,4694.0426,222.21915,0.0012600000,0.00013310000,-99.000000,0.99990000,13.322048,12.393960
4280359,2289.5054,109.17140,0.00070190000,8.6430000e-05,-99.000000,0.99990000,13.235008,12.176998
4345905,2507.4750,123.36498,0.00077490000,9.7920000e-05,-99.000000,0.99990000,12.800155,11.678341
4196753,1440.4056,68.697927,0.00042560000,4.3880000e-05,-99.000000,0.99990000,12.617122,11.538051
4231670,2098.3603,99.802585,0.00074740000,7.2540000e-05,-99.000000,0.99990000,12.812801,11.659405
3776534,2222.8992,105.70987,0.0010480000,7.2260000e-05,-99.000000,0.99990000,12.891936,11.646715
3842314,3606.9864,170.92468,0.00067470000,9.2830000e-05,-99.000000,0.99990000,12.941932,11.766648
4175176,2286.3843,109.37585,0.00071690000,8.1260000e-05,-99.000000,0.99990000,12.786767,11.561124
4183869,2825.5306,134.79690,0.00086380000,9.0720000e-05,-99.000000,0.99990000,12.837614,11.679870
3998493,1543.4686,74.036883,0.0012530000,7.9910000e-05,-99.000000,0.99990000,12.731431,11.618151
3860526,3139.4538,149.11593,0.00065080000,9.1890000e-05,-99.000000,0.99990000,12.942956,11.773299
3812819,3243.0149,153.36366,0.00078110000,9.6230000e-05,-99.000000,0.99990000,12.452033,11.268852
4393383,1992.5013,95.061946,0.0010280000,7.6800000e-05,-99.000000,0.99990000,11.784139,10.687932
4420408,2781.9394,132.35223,0.00067900000,8.4680000e-05,-99.000000,0.99990000,12.102846,10.846943
4351176,3136.0225,149.37026,0.0011590000,0.00011490000,-99.000000,0.99990000,12.224191,10.969022
4243998,1299.2253,64.936961,0.00033420000,4.6020000e-05,-99.000000,0.99990000,12.000137,10.758945
4091279,2761.2110,131.27796,0.00071770000,7.5600000e-05,-99.000000,0.99990000,12.047131,10.838097
245520,54322.797,2521.3106,0.022890000,0.00091660000,-99.000000,0.99990000,12.138872,10.839155
3190389,19484.292,914.50917,0.017580000,0.00058000000,-99.000000,0.99990000,11.973810,10.784134
3531594,9951.7350,466.65495,0.0018730000,0.00021950000,-99.000000,0.99990000,12.317942,11.037955
515538,7936.1707,372.19802,0.0030310000,0.00020670000,-99.000000,0.99990000,12.047131,10.869922
1715908,5821.7992,274.83056,0.0013110000,0.00016790000,-99.000000,0.99990000,12.396147,11.125248
2926764,6313.4026,296.68229,0.0010670000,0.00014150000,-99.000000,0.99990000,12.243918,11.091797
2157986,6197.9003,290.46298,0.00093320000,0.00012410000,-99.000000,0.99990000,13.258038,12.103018
2915801,5495.3361,261.34467,0.0014030000,0.00013430000,-99.000000,0.99990000,12.821009,11.655658
2273576,6109.0577,286.43266,0.0013340000,0.00013220000,-99.000000,0.99990000,12.896833,11.692182
2962368,8593.9967,407.61060,0.0015000000,0.00018620000,-99.000000,0.99990000,12.658098,11.497846
3053208,5905.5750,277.32792,0.0011500000,0.00012610000,-99.000000,0.99990000,13.179994,12.031958
2586185,6259.3325,292.95431,0.0017920000,0.00016510000,-99.000000,0.99990000,12.905704,11.877364
2297624,5819.8891,273.80010,0.0016210000,0.00014340000,-99.000000,0.99990000,13.005136,11.836830
3210428,6000.7173,281.83267,0.0026780000,0.00024980000,-99.000000,0.99990000,12.803753,11.581897
2494951,5930.2120,278.97650,0.0010420000,0.00013030000,-99.000000,0.99990000,13.144027,12.080986
3285211,5934.2462,277.97319,0.0010120000,0.00013190000,-99.000000,0.99990000,13.018010,11.911865
2174223,6360.8245,297.62460,0.00086330000,0.00010430000,-99.000000,0.99990000,13.424948,12.323067
2740659,5736.7866,269.08382,0.0011260000,0.00014610000,-99.000000,0.99990000,12.283922,11.072822
1335686,6568.1453,307.39174,0.0014600000,0.00020620000,-99.000000,0.99990000,13.075019,12.100986
1770849,6363.3724,298.02360,0.00081750000,0.00010940000,-99.000000,0.99990000,13.366969,12.370004
1516513,5057.4457,238.17327,0.0016970000,0.00012620000,-99.000000,0.99990000,13.487045,12.439970
3363548,10934.804,513.56008,0.0047860000,0.00030900000,-99.000000,0.99990000,12.837614,11.639319
2235299,10308.993,483.44655,0.0017200000,0.00020090000,-99.000000,0.99990000,12.686031,11.561810
1897553,10746.431,504.23893,0.0015440000,0.00021440000,-99.000000,0.99990000,12.702321,11.561810
2289295,6076.6005,285.46208,0.0010140000,0.00012710000,-99.000000,0.99990000,13.040972,11.961291
3384059,10193.918,480.49214,0.0036110000,0.00043750000,-99.000000,0.99990000,13.334022,12.301016
605944,9916.5356,463.72565,0.0016220000,0.00020620000,-99.000000,0.99990000,13.161048,12.022475
2302444,5548.0109,260.25469,0.00095490000,0.00012060000,-99.000000,0.99990000,13.081051,11.986367
3546168,5192.3525,251.53534,0.0011860000,0.00015340000,-99.000000,0.99990000,13.393941,12.323067
